timestamp,src_ip,dst_ip,dst_port,syn_flag
1770702530.649251,104.208.16.88,10.1.91.172,62749,0
1770702530.651087,10.1.91.172,23.44.229.231,443,0
1770702530.6522868,10.1.91.172,23.44.229.231,443,0
1770702530.6534872,10.1.91.172,104.208.16.88,443,0
1770702530.670172,10.1.91.172,142.251.154.119,443,1
1770702530.6937785,23.46.216.207,10.1.91.172,52607,0
1770702530.694897,23.46.216.207,10.1.91.172,56456,0
1770702530.6960716,23.46.216.207,10.1.91.172,54914,0
1770702530.6974294,23.46.216.207,10.1.91.172,63146,0
1770702530.6985476,23.46.216.207,10.1.91.172,57437,0
1770702530.6999474,23.46.216.207,10.1.91.172,57437,0
1770702530.7007337,104.208.16.88,10.1.91.172,62749,0
1770702530.70209,10.1.91.172,23.46.216.207,443,0
1770702530.7030976,10.1.91.172,23.46.216.207,443,0
1770702530.703814,10.1.91.172,23.46.216.207,443,0
1770702530.7184384,23.46.216.207,10.1.91.172,55198,0
1770702530.719692,142.251.154.119,10.1.91.172,51490,0
1770702530.7348306,10.1.91.172,23.46.216.207,443,0
1770702530.735598,10.1.91.172,142.251.154.119,443,0
1770702530.781087,10.1.91.172,23.46.216.207,443,0
1770702530.7824209,10.1.91.172,23.46.216.207,443,0
1770702530.7844768,10.1.91.172,23.46.216.207,443,0
1770702530.7869804,10.1.91.172,23.46.216.207,443,0
1770702530.7902179,10.1.91.172,23.46.216.207,443,0
1770702530.7925427,10.1.91.172,23.46.216.207,443,0
1770702530.7941344,10.1.91.172,23.46.216.207,443,0
1770702530.7953684,10.1.91.172,23.46.216.207,443,0
1770702530.79682,10.1.91.172,23.46.216.207,443,0
1770702530.7981865,10.1.91.172,23.46.216.207,443,0
1770702530.7995813,10.1.91.172,142.251.154.119,443,0
1770702530.8010979,10.1.91.172,142.251.154.119,443,0
1770702530.8023612,10.1.91.172,150.171.27.10,443,1
1770702530.8100102,104.208.16.88,10.1.91.172,60106,0
1770702530.8105989,142.251.154.119,10.1.91.172,51490,0
1770702530.8111353,23.46.216.207,10.1.91.172,65315,0
1770702530.812173,23.46.216.207,10.1.91.172,65315,0
1770702530.8130624,150.171.27.10,10.1.91.172,52531,0
1770702530.8142126,23.44.229.231,10.1.91.172,50558,0
1770702530.8152394,10.1.91.172,23.44.229.231,443,0
1770702530.81582,10.1.91.172,150.171.27.10,443,0
1770702530.8164208,10.1.91.172,23.46.216.207,443,0
1770702530.8180854,10.1.91.172,150.171.27.10,443,0
1770702530.8200145,10.1.91.172,150.171.27.10,443,0
1770702530.822201,10.1.91.172,23.46.216.207,443,0
1770702530.823973,10.1.91.172,23.46.216.207,443,0
1770702530.825634,10.1.91.172,23.46.216.207,443,0
1770702530.8263843,10.1.91.172,23.46.216.207,443,0
1770702530.827124,10.1.91.172,23.46.216.207,443,0
1770702530.8277197,10.1.91.172,23.46.216.207,443,0
1770702530.8290489,10.1.91.172,23.46.216.207,443,0
1770702530.829694,10.1.91.172,23.46.216.207,443,0
1770702530.8302188,23.44.229.231,10.1.91.172,58483,0
1770702530.831285,23.44.229.231,10.1.91.172,58483,0
1770702530.8343344,142.251.154.119,10.1.91.172,51490,0
1770702530.8360772,142.251.154.119,10.1.91.172,51490,0
1770702530.838616,23.44.229.231,10.1.91.172,58483,0
1770702530.8399773,23.44.229.231,10.1.91.172,58483,0
1770702530.8413103,23.44.229.231,10.1.91.172,58483,0
1770702530.8424716,23.44.229.231,10.1.91.172,58483,0
1770702530.843414,23.44.229.231,10.1.91.172,58483,0
1770702530.8503053,10.1.91.172,142.251.154.119,443,0
1770702530.8514752,10.1.91.172,23.44.229.231,443,0
1770702530.861629,10.1.91.172,142.251.154.119,443,0
1770702530.8676608,10.1.91.172,23.44.229.231,443,0
1770702530.8699975,10.1.91.172,142.251.154.119,443,0
1770702530.8732502,10.1.91.172,142.251.154.119,443,0
1770702530.874558,10.1.91.172,142.251.154.119,443,0
1770702530.8789146,104.208.16.88,10.1.91.172,56067,0
1770702530.8834817,23.44.229.231,10.1.91.172,50558,0
1770702530.8903515,150.171.27.10,10.1.91.172,52531,0
1770702530.8915112,150.171.27.10,10.1.91.172,52531,0
1770702530.8926237,23.44.229.231,10.1.91.172,50558,0
1770702530.8936334,23.44.229.231,10.1.91.172,50558,0
1770702530.8947465,52.184.215.111,10.1.91.172,51998,0
1770702530.8958375,142.251.154.119,10.1.91.172,51490,0
1770702530.899105,10.1.91.172,52.184.215.111,443,0
1770702530.9005427,142.251.154.119,10.1.91.172,51490,0
1770702530.901602,142.251.154.119,10.1.91.172,51490,0
1770702530.9022198,142.251.154.119,10.1.91.172,51490,0
1770702530.9032347,10.1.91.172,142.251.154.119,443,0
1770702530.911555,10.1.91.172,150.171.27.10,443,0
1770702530.913594,10.1.91.172,52.184.215.111,443,0
1770702530.9150496,10.1.91.172,52.184.215.111,443,0
1770702530.9196713,23.44.229.231,10.1.91.172,58483,0
1770702530.921002,23.44.229.231,10.1.91.172,58483,0
1770702530.9218578,10.1.91.172,23.44.229.231,443,0
1770702530.9246883,23.44.229.231,10.1.91.172,58483,0
1770702530.926481,10.1.91.172,142.251.154.119,443,0
1770702530.9434626,23.44.229.231,10.1.91.172,50455,0
1770702530.9446955,10.1.91.172,23.44.229.231,443,0
1770702530.9461198,23.44.229.231,10.1.91.172,50455,0
1770702530.9471176,142.251.154.119,10.1.91.172,51490,0
1770702530.947995,10.1.91.172,104.208.16.88,443,0
1770702530.9491568,23.44.229.231,10.1.91.172,50455,0
1770702530.9501195,150.171.27.10,10.1.91.172,52531,0
1770702530.9530392,10.1.91.172,23.44.229.231,443,0
1770702530.9551973,150.171.27.10,10.1.91.172,52531,0
1770702530.9604096,150.171.27.10,10.1.91.172,52531,0
1770702530.9614475,10.1.91.172,150.171.27.10,443,0
1770702530.963707,150.171.27.10,10.1.91.172,52531,0
1770702530.9650543,150.171.27.10,10.1.91.172,52531,0
1770702530.9659927,104.208.16.88,10.1.91.172,56067,0
1770702530.967194,104.208.16.88,10.1.91.172,56067,0
1770702530.968427,104.208.16.88,10.1.91.172,56067,0
1770702530.9696004,104.208.16.88,10.1.91.172,56067,0
1770702530.9707623,10.1.91.172,150.171.27.10,443,0
1770702530.9725702,10.1.91.172,104.208.16.88,443,0
1770702530.974327,10.1.91.172,104.208.16.88,443,0
1770702530.975904,10.1.91.172,104.208.16.88,443,0
1770702530.9776096,10.1.91.172,104.208.16.88,443,0
1770702530.9792147,10.1.91.172,104.208.16.88,443,0
1770702530.9808502,10.1.91.172,104.208.16.88,443,0
1770702530.982605,10.1.91.172,104.208.16.88,443,0
1770702530.984228,10.1.91.172,104.208.16.88,443,0
1770702530.986019,10.1.91.172,104.208.16.88,443,0
1770702530.9880023,10.1.91.172,104.208.16.88,443,0
1770702530.9898524,10.1.91.172,104.208.16.88,443,0
1770702530.9915109,10.1.91.172,104.208.16.88,443,0
1770702530.9944408,10.1.91.172,104.208.16.88,443,0
1770702530.9994173,10.1.91.172,150.171.27.10,443,0
1770702531.0006828,10.1.91.172,150.171.27.10,443,0
1770702531.0019705,10.1.91.172,150.171.27.10,443,0
1770702531.0030851,104.208.16.88,10.1.91.172,56067,0
1770702531.0038872,104.208.16.88,10.1.91.172,56067,0
1770702531.0046601,104.208.16.88,10.1.91.172,56067,0
1770702531.005589,104.208.16.88,10.1.91.172,56067,0
1770702531.0065565,104.208.16.88,10.1.91.172,56067,0
1770702531.00768,104.208.16.88,10.1.91.172,56067,0
1770702531.0085416,104.208.16.88,10.1.91.172,56067,0
1770702531.0093822,52.184.215.111,10.1.91.172,63344,0
1770702531.010696,10.1.91.172,104.208.16.88,443,0
1770702531.0119853,10.1.91.172,104.208.16.88,443,0
1770702531.0134513,10.1.91.172,104.208.16.88,443,0
1770702531.0148532,10.1.91.172,104.208.16.88,443,0
1770702531.0161715,10.1.91.172,104.208.16.88,443,0
1770702531.0174859,10.1.91.172,104.208.16.88,443,0
1770702531.018818,10.1.91.172,104.208.16.88,443,0
1770702531.0202603,10.1.91.172,104.208.16.88,443,0
1770702531.022076,10.1.91.172,104.208.16.88,443,0
1770702531.0235474,10.1.91.172,104.208.16.88,443,0
1770702531.0251334,10.1.91.172,104.208.16.88,443,0
1770702531.0267115,10.1.91.172,104.208.16.88,443,0
1770702531.031648,52.184.215.111,10.1.91.172,63344,0
1770702531.0334198,52.184.215.111,10.1.91.172,63344,0
1770702531.0348415,52.184.215.111,10.1.91.172,63344,0
1770702531.0358217,10.1.91.172,52.184.215.111,443,0
1770702531.0372522,10.1.91.172,52.184.215.111,443,0
1770702531.0388978,10.1.91.172,52.184.215.111,443,0
1770702531.0410056,10.1.91.172,52.184.215.111,443,0
1770702531.04267,10.1.91.172,52.184.215.111,443,0
1770702531.0455656,10.1.91.172,23.44.229.231,443,0
1770702531.0466034,10.1.91.172,23.44.229.231,443,0
1770702531.0640104,150.171.27.10,10.1.91.172,52531,0
1770702531.0661602,150.171.27.10,10.1.91.172,52531,0
1770702531.0679278,150.171.27.10,10.1.91.172,52531,0
1770702531.076585,150.171.27.10,10.1.91.172,52531,0
1770702531.0778537,10.1.91.172,150.171.27.10,443,0
1770702531.0800793,104.208.16.88,10.1.91.172,57771,0
1770702531.0811455,10.1.91.172,104.208.16.88,443,0
1770702531.0825996,10.1.91.172,150.171.27.10,443,0
1770702531.0855157,104.208.16.88,10.1.91.172,57771,0
1770702531.0896397,104.208.16.88,10.1.91.172,57771,0
1770702531.09069,10.1.91.172,104.208.16.88,443,0
1770702531.0923283,23.44.229.231,10.1.91.172,58483,0
1770702531.0939004,10.1.91.172,23.44.229.231,443,0
1770702531.0959823,23.44.229.231,10.1.91.172,58483,0
1770702531.0975652,23.44.229.231,10.1.91.172,58483,0
1770702531.099015,10.1.91.172,23.44.229.231,443,0
1770702531.1004956,23.44.229.231,10.1.91.172,58483,0
1770702531.1031377,23.44.229.231,10.1.91.172,58483,0
1770702531.105314,10.1.91.172,23.44.229.231,443,0
1770702531.107142,23.44.229.231,10.1.91.172,58483,0
1770702531.108078,10.1.91.172,23.44.229.231,443,0
1770702531.1104484,10.1.91.172,104.208.16.88,443,0
1770702531.1122887,23.44.229.231,10.1.91.172,58483,0
1770702531.1132958,10.1.91.172,23.44.229.231,443,0
1770702531.1164017,23.44.229.231,10.1.91.172,58483,0
1770702531.117375,10.1.91.172,23.44.229.231,443,0
1770702531.1189115,23.44.229.231,10.1.91.172,58483,0
1770702531.119699,10.1.91.172,23.44.229.231,443,0
1770702531.1208708,23.44.229.231,10.1.91.172,58483,0
1770702531.1217616,142.251.154.119,10.1.91.172,51490,0
1770702531.1227443,142.251.154.119,10.1.91.172,51490,0
1770702531.1241796,142.251.154.119,10.1.91.172,51490,0
1770702531.1254785,142.251.154.119,10.1.91.172,51490,0
1770702531.1265495,10.1.91.172,142.251.154.119,443,0
1770702531.1276598,23.46.216.207,10.1.91.172,56456,0
1770702531.129286,23.46.216.207,10.1.91.172,56456,0
1770702531.1302545,10.1.91.172,23.46.216.207,443,0
1770702531.1319158,23.46.216.207,10.1.91.172,56456,0
1770702531.1327066,23.46.216.207,10.1.91.172,56456,0
1770702531.1335032,23.46.216.207,10.1.91.172,56456,0
1770702531.1340744,23.46.216.207,10.1.91.172,52607,0
1770702531.1348228,150.171.27.10,10.1.91.172,52531,0
1770702531.1354976,10.1.91.172,23.46.216.207,443,0
1770702531.1365504,23.46.216.207,10.1.91.172,63146,0
1770702531.1374454,23.46.216.207,10.1.91.172,63146,0
1770702531.1383724,23.46.216.207,10.1.91.172,54914,0
1770702531.13996,23.46.216.207,10.1.91.172,54914,0
1770702531.140884,10.1.91.172,23.46.216.207,443,0
1770702531.1423476,23.46.216.207,10.1.91.172,54914,0
1770702531.1436527,23.46.216.207,10.1.91.172,54914,0
1770702531.1446226,10.1.91.172,23.44.229.231,443,0
1770702531.145527,10.1.91.172,150.171.27.10,443,0
1770702531.1479716,23.46.216.207,10.1.91.172,55198,0
1770702531.1495538,23.46.216.207,10.1.91.172,55198,0
1770702531.150581,10.1.91.172,23.46.216.207,443,0
1770702531.1519394,23.46.216.207,10.1.91.172,55198,0
1770702531.1532562,23.46.216.207,10.1.91.172,55198,0
1770702531.1547344,142.251.154.119,10.1.91.172,51490,0
1770702531.155915,10.1.91.172,23.46.216.207,443,0
1770702531.1577716,142.251.154.119,10.1.91.172,51490,0
1770702531.1603103,142.251.154.119,10.1.91.172,51490,0
1770702531.1612108,10.1.91.172,142.251.154.119,443,0
1770702531.1625948,142.251.154.119,10.1.91.172,51490,0
1770702531.163653,23.46.216.207,10.1.91.172,57437,0
1770702531.164925,23.46.216.207,10.1.91.172,57437,0
1770702531.16672,142.251.154.119,10.1.91.172,51490,0
1770702531.1674523,142.251.154.119,10.1.91.172,51490,0
1770702531.1682956,142.251.154.119,10.1.91.172,51490,0
1770702531.168753,10.1.91.172,142.251.154.119,443,0
1770702531.169444,23.46.216.207,10.1.91.172,52607,0
1770702531.1700964,23.46.216.207,10.1.91.172,52607,0
1770702531.1707327,23.46.216.207,10.1.91.172,54914,0
1770702531.1713681,23.46.216.207,10.1.91.172,56456,0
1770702531.1731389,10.1.91.172,142.251.154.119,443,0
1770702531.173774,10.1.91.172,23.46.216.207,443,0
1770702531.1743221,142.251.154.119,10.1.91.172,51490,0
1770702531.1749916,10.1.91.172,23.46.216.207,443,0
1770702531.1755276,10.1.91.172,23.46.216.207,443,0
1770702531.1762416,104.208.16.88,10.1.91.172,56067,0
1770702531.1768677,23.46.216.207,10.1.91.172,65315,0
1770702531.17829,23.46.216.207,10.1.91.172,65315,0
1770702531.1793613,23.46.216.207,10.1.91.172,65315,0
1770702531.180445,23.46.216.207,10.1.91.172,65315,0
1770702531.1818085,23.46.216.207,10.1.91.172,65315,0
1770702531.1828382,23.46.216.207,10.1.91.172,65315,0
1770702531.1838274,23.46.216.207,10.1.91.172,65315,0
1770702531.1865668,10.1.91.172,23.46.216.207,443,0
1770702531.1900575,23.46.216.207,10.1.91.172,65315,0
1770702531.1912022,10.1.91.172,23.46.216.207,443,0
1770702531.1924064,10.1.91.172,23.46.216.207,443,0
1770702531.1949449,23.46.216.207,10.1.91.172,65315,0
1770702531.196809,10.1.91.172,23.46.216.207,443,0
1770702531.202453,23.46.216.207,10.1.91.172,65315,0
1770702531.2080467,10.1.91.172,23.46.216.207,443,0
1770702531.2115817,23.46.216.207,10.1.91.172,65315,0
1770702531.2127323,10.1.91.172,23.46.216.207,443,0
1770702531.2149148,23.46.216.207,10.1.91.172,65315,0
1770702531.2169647,10.1.91.172,23.46.216.207,443,0
1770702531.2208226,23.46.216.207,10.1.91.172,65315,0
1770702531.2219336,10.1.91.172,23.46.216.207,443,0
1770702531.2237568,23.46.216.207,10.1.91.172,65315,0
1770702531.2258835,10.1.91.172,23.46.216.207,443,0
1770702531.2277193,150.171.27.10,10.1.91.172,52531,0
1770702531.2287142,23.44.229.231,10.1.91.172,58483,0
1770702531.2297378,52.184.215.111,10.1.91.172,51998,0
1770702531.231565,52.184.215.111,10.1.91.172,51998,0
1770702531.2323024,10.1.91.172,52.184.215.111,443,0
1770702531.2339218,52.184.215.111,10.1.91.172,51998,0
1770702531.236167,52.184.215.111,10.1.91.172,51998,0
1770702531.2374773,10.1.91.172,52.184.215.111,443,0
1770702531.2387826,10.1.91.172,52.184.215.111,443,0
1770702531.2400405,10.1.91.172,13.107.246.48,443,0
1770702531.2410355,10.1.91.172,150.171.27.10,443,0
1770702531.2476547,104.208.16.88,10.1.91.172,56067,0
1770702531.248539,104.208.16.88,10.1.91.172,56067,0
1770702531.2495549,104.208.16.88,10.1.91.172,56067,0
1770702531.2504733,104.208.16.88,10.1.91.172,56067,0
1770702531.2513132,104.208.16.88,10.1.91.172,56067,0
1770702531.2529252,104.208.16.88,10.1.91.172,56067,0
1770702531.2547786,104.208.16.88,10.1.91.172,56067,0
1770702531.2564101,104.208.16.88,10.1.91.172,56067,0
1770702531.2568688,23.46.216.207,10.1.91.172,54914,0
1770702531.2572863,104.208.16.88,10.1.91.172,56067,0
1770702531.2576902,104.208.16.88,10.1.91.172,56067,0
1770702531.2580872,104.208.16.88,10.1.91.172,56067,0
1770702531.2584877,104.208.16.88,10.1.91.172,56067,0
1770702531.258961,104.208.16.88,10.1.91.172,56067,0
1770702531.2593973,104.208.16.88,10.1.91.172,56067,0
1770702531.2598069,104.208.16.88,10.1.91.172,56067,0
1770702531.260219,23.44.229.231,10.1.91.172,50455,0
1770702531.2607925,23.44.229.231,10.1.91.172,50455,0
1770702531.261325,104.208.16.88,10.1.91.172,56067,0
1770702531.261736,104.208.16.88,10.1.91.172,56067,0
1770702531.2624938,104.208.16.88,10.1.91.172,56067,0
1770702531.2630231,104.208.16.88,10.1.91.172,56067,0
1770702531.2634506,104.208.16.88,10.1.91.172,56067,0
1770702531.263993,104.208.16.88,10.1.91.172,56067,0
1770702531.2645478,52.184.215.111,10.1.91.172,63344,0
1770702531.2649627,52.184.215.111,10.1.91.172,63344,0
1770702531.265471,52.184.215.111,10.1.91.172,63344,0
1770702531.265897,13.107.246.48,10.1.91.172,62526,0
1770702531.2668138,10.1.91.172,104.208.16.88,443,0
1770702531.267214,10.1.91.172,23.44.229.231,443,0
1770702531.2676117,10.1.91.172,52.184.215.111,443,0
1770702531.2706265,104.208.16.88,10.1.91.172,57771,0
1770702531.2711437,104.208.16.88,10.1.91.172,57771,0
1770702531.271691,13.107.246.48,10.1.91.172,62526,0
1770702531.2722,13.107.246.48,10.1.91.172,62526,0
1770702531.2746434,10.1.91.172,104.208.16.88,443,0
1770702531.2750714,10.1.91.172,13.107.246.48,443,0
1770702531.2821941,23.46.216.207,10.1.91.172,55198,0
1770702531.2827814,23.46.216.207,10.1.91.172,55198,0
1770702531.2831886,10.1.91.172,23.46.216.207,443,0
1770702531.355652,52.184.215.111,10.1.91.172,51998,0
1770702531.3564978,23.46.216.207,10.1.91.172,65315,0
1770702531.3570309,10.1.91.172,52.184.215.111,443,0
1770702531.3574529,10.1.91.172,23.46.216.207,443,0
1770702531.4059124,23.46.216.207,10.1.91.172,65315,0
1770702531.4067082,10.1.91.172,23.46.216.207,443,0
1770702531.4076924,23.46.216.207,10.1.91.172,65315,0
1770702531.4082263,10.1.91.172,23.46.216.207,443,0
1770702531.4091413,23.46.216.207,10.1.91.172,65315,0
1770702531.4096732,10.1.91.172,23.46.216.207,443,0
1770702531.414725,23.46.216.207,10.1.91.172,65315,0
1770702531.415516,10.1.91.172,23.46.216.207,443,0
1770702531.4195187,23.46.216.207,10.1.91.172,65315,0
1770702531.4204044,10.1.91.172,23.46.216.207,443,0
1770702531.421443,23.46.216.207,10.1.91.172,65315,0
1770702531.422259,104.208.16.88,10.1.91.172,56067,0
1770702531.4231339,10.1.91.172,23.46.216.207,443,0
1770702531.4262302,23.46.216.207,10.1.91.172,65315,0
1770702531.4519358,10.1.91.172,104.208.16.88,443,0
1770702531.4525912,10.1.91.172,23.46.216.207,443,0
1770702531.45689,23.46.216.207,10.1.91.172,65315,0
1770702531.4735186,23.46.216.207,10.1.91.172,65315,0
1770702531.474154,23.46.216.207,10.1.91.172,65315,0
1770702531.474636,10.1.91.172,23.46.216.207,443,0
1770702531.479387,10.1.91.172,142.251.220.106,443,1
1770702531.4816658,10.1.91.172,23.46.216.207,443,0
1770702531.4829102,10.1.91.172,23.46.216.207,443,0
1770702531.483934,10.1.91.172,23.46.216.207,443,0
1770702531.4844625,142.251.220.106,10.1.91.172,49976,0
1770702531.4853685,10.1.91.172,142.251.220.106,443,0
1770702531.488107,10.1.91.172,142.251.220.106,443,0
1770702531.4889486,10.1.91.172,142.251.220.106,443,0
1770702531.500697,142.251.220.106,10.1.91.172,49976,0
1770702531.515842,142.251.220.106,10.1.91.172,49976,0
1770702531.5165691,142.251.220.106,10.1.91.172,49976,0
1770702531.5171614,10.1.91.172,142.251.220.106,443,0
1770702531.5177968,10.1.91.172,142.251.220.106,443,0
1770702531.5187092,10.1.91.172,142.251.220.106,443,0
1770702531.5195925,10.1.91.172,142.251.220.106,443,0
1770702531.5202658,10.1.91.172,142.251.220.106,443,0
1770702531.5209837,10.1.91.172,142.251.220.106,443,0
1770702531.5368032,142.251.220.106,10.1.91.172,49976,0
1770702531.5388415,142.251.220.106,10.1.91.172,49976,0
1770702531.5400736,142.251.220.106,10.1.91.172,49976,0
1770702531.5409932,10.1.91.172,142.251.220.106,443,0
1770702531.5421457,10.1.91.172,142.251.220.106,443,0
1770702531.5812964,142.251.220.106,10.1.91.172,49976,0
1770702531.602234,142.251.220.106,10.1.91.172,49976,0
1770702531.6038172,142.251.220.106,10.1.91.172,49976,0
1770702531.6050756,142.251.220.106,10.1.91.172,49976,0
1770702531.6062834,142.251.220.106,10.1.91.172,49976,0
1770702531.6073048,10.1.91.172,142.251.220.106,443,0
1770702531.6126988,10.1.91.172,142.251.220.106,443,0
1770702531.6225507,142.251.220.106,10.1.91.172,49976,0
1770702531.7360005,23.46.216.207,10.1.91.172,65315,0
1770702531.7794409,23.46.216.207,10.1.91.172,65315,0
1770702531.794171,23.46.216.207,10.1.91.172,65315,0
1770702531.7955024,10.1.91.172,23.46.216.207,443,0
1770702531.7971268,23.46.216.207,10.1.91.172,65315,0
1770702531.79864,23.46.216.207,10.1.91.172,65315,0
1770702531.800606,10.1.91.172,23.46.216.207,443,0
1770702531.8023813,23.46.216.207,10.1.91.172,65315,0
1770702531.8424828,10.1.91.172,23.46.216.207,443,0
1770702531.9386113,10.1.91.172,52.184.215.111,443,0
1770702531.9443924,10.1.91.172,104.208.16.88,443,0
1770702531.9461248,10.1.91.172,104.208.16.88,443,0
1770702531.9476347,10.1.91.172,104.208.16.88,443,0
1770702531.9496322,10.1.91.172,104.208.16.88,443,0
1770702531.9512477,10.1.91.172,104.208.16.88,443,0
1770702531.9529183,10.1.91.172,104.208.16.88,443,0
1770702531.9544299,10.1.91.172,104.208.16.88,443,0
